0	0	1
0	1	1
0	2	1
1	1	1
1	3	1
1	4	1
1	5	1
1	6	1
1	7	1
1	8	1
1	9	1
1	10	1
1	11	1
2	1	1
2	3	1
2	5	1
2	6	1
2	9	1
2	10	1
2	11	1
2	12	1
2	13	1
2	14	1
2	15	1
2	16	1
2	17	1
2	18	1
2	19	1
2	20	1
3	1	1
3	3	1
3	5	1
3	6	1
3	9	1
3	10	1
3	11	1
3	12	1
3	13	1
3	14	1
3	15	1
3	16	1
3	17	1
3	18	1
3	19	1
3	20	1
4	0	1
4	1	1
4	2	1
5	21	1
6	24	1
6	9	1
6	5	1
6	22	1
6	23	1
7	1	1
7	3	1
7	4	1
7	5	1
7	6	1
7	7	1
7	8	1
7	9	1
7	10	1
7	11	1
8	25	1
9	1	1
9	3	1
9	5	1
9	9	1
9	11	1
9	17	1
9	18	1
10	1	1
10	3	1
10	5	1
10	6	1
10	9	1
10	10	1
10	11	1
10	17	1
10	18	1
10	19	1
10	26	1
10	27	1
10	28	1
11	29	1
11	30	1
12	25	1
13	32	1
13	33	1
13	34	1
13	35	1
13	36	1
13	5	1
13	38	1
13	39	1
13	40	1
13	9	1
13	42	1
13	43	1
13	12	1
13	1	1
13	41	1
13	31	1
13	0	1
13	37	1
13	30	1
13	21	1
14	1	1
14	5	1
14	38	1
14	44	1
14	45	1
14	46	1
14	47	1
14	48	1
14	49	1
14	50	1
14	51	1
14	20	1
14	30	1
15	25	1
16	25	1
17	52	1
17	38	1
18	25	1
19	1	1
19	3	1
19	5	1
19	6	1
19	9	1
19	10	1
19	11	1
19	12	1
19	16	1
19	17	1
19	18	1
19	21	1
19	54	1
19	55	1
19	56	1
19	57	1
19	58	1
19	59	1
19	60	1
19	53	1
20	1	1
20	30	1
20	61	1
20	62	1
20	63	1
21	64	1
21	65	1
21	38	1
21	41	1
21	12	1
21	30	1
21	31	1
22	25	1
23	32	1
23	1	1
23	66	1
23	67	1
23	5	1
23	6	1
23	8	1
23	9	1
23	10	1
23	11	1
23	17	1
